time,mass_concentration_of_chlorophyll_in_sea_water_ctd,mass_concentration_of_chlorophyll_in_sea_water_ctd_qc_agg,z
UTC,microg.L-1,,m
2021-11-02T01:58:05Z,2.52,1,0
2021-11-02T01:58:12Z,NaN,2,0
2021-11-02T02:02:05Z,2.37,1,0
2021-11-02T02:02:12Z,NaN,2,0
2021-11-02T02:06:05Z,2.51,1,0
2021-11-02T02:06:12Z,NaN,2,0
2021-11-02T02:10:05Z,2.86,1,0
2021-11-02T02:10:12Z,NaN,2,0
2021-11-02T02:14:05Z,2.53,1,0
2021-11-02T02:14:12Z,NaN,2,0
2021-11-02T02:18:05Z,2.41,1,0
2021-11-02T02:18:12Z,NaN,2,0
2021-11-02T02:22:05Z,2.36,1,0
2021-11-02T02:22:12Z,NaN,2,0
2021-11-02T02:26:05Z,2.38,1,0
2021-11-02T02:26:12Z,NaN,2,0
2021-11-02T02:30:05Z,2.42,1,0
2021-11-02T02:30:12Z,NaN,2,0
2021-11-02T02:34:05Z,2.43,1,0
2021-11-02T02:34:12Z,NaN,2,0
2021-11-02T02:38:05Z,2.34,1,0
2021-11-02T02:38:12Z,NaN,2,0
2021-11-02T02:42:05Z,2.36,1,0
2021-11-02T02:42:12Z,NaN,2,0
2021-11-02T02:46:05Z,2.43,1,0
2021-11-02T02:46:12Z,NaN,2,0
2021-11-02T02:50:05Z,2.4,1,0
2021-11-02T02:50:12Z,NaN,2,0
2021-11-02T02:54:05Z,2.34,1,0
2021-11-02T02:54:12Z,NaN,2,0
2021-11-02T02:58:05Z,2.34,1,0
2021-11-02T02:58:12Z,NaN,2,0
2021-11-02T03:02:05Z,2.8,1,0
2021-11-02T03:02:12Z,NaN,2,0
2021-11-02T03:06:05Z,2.82,1,0
2021-11-02T03:06:12Z,NaN,2,0
2021-11-02T03:10:05Z,2.69,1,0
2021-11-02T03:10:12Z,NaN,2,0
2021-11-02T03:14:05Z,2.65,1,0
2021-11-02T03:14:12Z,NaN,2,0
2021-11-02T03:18:05Z,2.75,1,0
2021-11-02T03:18:12Z,NaN,2,0
2021-11-02T03:22:05Z,2.66,1,0
2021-11-02T03:22:12Z,NaN,2,0
2021-11-02T03:26:05Z,2.68,1,0
2021-11-02T03:26:12Z,NaN,2,0
2021-11-02T03:30:05Z,2.68,1,0
2021-11-02T03:30:12Z,NaN,2,0
2021-11-02T03:34:05Z,2.59,1,0
2021-11-02T03:34:12Z,NaN,2,0
2021-11-02T03:38:05Z,2.67,1,0
2021-11-02T03:38:12Z,NaN,2,0
2021-11-02T03:42:05Z,2.71,1,0
2021-11-02T03:42:12Z,NaN,2,0
2021-11-02T03:46:05Z,2.72,1,0
2021-11-02T03:46:12Z,NaN,2,0
2021-11-02T03:50:05Z,2.73,1,0
2021-11-02T03:50:12Z,NaN,2,0
2021-11-02T03:54:05Z,2.62,1,0
2021-11-02T03:54:12Z,NaN,2,0
2021-11-02T03:58:05Z,2.66,1,0
2021-11-02T03:58:12Z,NaN,2,0
2021-11-02T04:02:05Z,2.44,1,0
2021-11-02T04:02:12Z,NaN,2,0
2021-11-02T04:06:05Z,2.46,1,0
2021-11-02T04:06:12Z,NaN,2,0
2021-11-02T04:10:05Z,2.54,1,0
2021-11-02T04:10:12Z,NaN,2,0
2021-11-02T04:14:05Z,2.44,1,0
2021-11-02T04:14:12Z,NaN,2,0
2021-11-02T04:18:05Z,2.27,1,0
2021-11-02T04:18:12Z,NaN,2,0
2021-11-02T04:22:05Z,2.18,1,0
2021-11-02T04:22:12Z,NaN,2,0
2021-11-02T04:26:05Z,2.13,1,0
2021-11-02T04:26:12Z,NaN,2,0
2021-11-02T04:30:05Z,2.05,1,0
2021-11-02T04:30:12Z,NaN,2,0
2021-11-02T04:34:05Z,2.11,1,0
2021-11-02T04:34:12Z,NaN,2,0
2021-11-02T04:38:05Z,2.04,1,0
2021-11-02T04:38:12Z,NaN,2,0
2021-11-02T04:42:05Z,2.04,1,0
2021-11-02T04:42:12Z,NaN,2,0
2021-11-02T04:46:05Z,2.04,1,0
2021-11-02T04:46:12Z,NaN,2,0
2021-11-02T04:50:05Z,2.1,1,0
2021-11-02T04:50:12Z,NaN,2,0
2021-11-02T04:54:05Z,2.19,1,0
2021-11-02T04:54:12Z,NaN,2,0
2021-11-02T04:58:05Z,2.1,1,0
2021-11-02T04:58:12Z,NaN,2,0
2021-11-02T05:02:05Z,2.12,1,0
2021-11-02T05:02:12Z,NaN,2,0
2021-11-02T05:06:05Z,2.17,1,0
2021-11-02T05:06:12Z,NaN,2,0
2021-11-02T05:10:05Z,2.29,1,0
2021-11-02T05:10:12Z,NaN,2,0
2021-11-02T05:14:05Z,2.22,1,0
2021-11-02T05:14:12Z,NaN,2,0
2021-11-02T05:18:05Z,2.21,1,0
2021-11-02T05:18:12Z,NaN,2,0
2021-11-02T05:22:05Z,2.26,1,0
2021-11-02T05:22:12Z,NaN,2,0
2021-11-02T05:26:05Z,2.2,1,0
2021-11-02T05:26:12Z,NaN,2,0
2021-11-02T05:30:05Z,2.17,1,0
2021-11-02T05:30:12Z,NaN,2,0
2021-11-02T05:34:05Z,2.13,1,0
2021-11-02T05:34:12Z,NaN,2,0
2021-11-02T05:38:05Z,2.16,1,0
2021-11-02T05:38:12Z,NaN,2,0
2021-11-02T05:42:05Z,2.31,1,0
2021-11-02T05:42:12Z,NaN,2,0
2021-11-02T05:46:05Z,2.24,1,0
2021-11-02T05:46:12Z,NaN,2,0
2021-11-02T05:50:05Z,2.31,1,0
2021-11-02T05:50:12Z,NaN,2,0
2021-11-02T05:54:05Z,2.37,1,0
2021-11-02T05:54:12Z,NaN,2,0
2021-11-02T05:58:05Z,2.3,1,0
2021-11-02T05:58:12Z,NaN,2,0
2021-11-02T06:02:05Z,2.31,1,0
2021-11-02T06:02:12Z,NaN,2,0
2021-11-02T06:06:05Z,2.38,1,0
2021-11-02T06:06:12Z,NaN,2,0
2021-11-02T06:10:05Z,2.59,1,0
2021-11-02T06:10:12Z,NaN,2,0
2021-11-02T06:14:05Z,2.49,1,0
2021-11-02T06:14:12Z,NaN,2,0
2021-11-02T06:18:05Z,2.23,1,0
2021-11-02T06:18:12Z,NaN,2,0
2021-11-02T06:22:05Z,2.25,1,0
2021-11-02T06:22:12Z,NaN,2,0
2021-11-02T06:26:05Z,2.28,1,0
2021-11-02T06:26:12Z,NaN,2,0
2021-11-02T06:30:05Z,2.57,1,0
2021-11-02T06:30:12Z,NaN,2,0
2021-11-02T06:34:05Z,2.2,1,0
2021-11-02T06:34:12Z,NaN,2,0
2021-11-02T06:38:05Z,2.14,1,0
2021-11-02T06:38:12Z,NaN,2,0
2021-11-02T06:42:05Z,2.14,1,0
2021-11-02T06:42:12Z,NaN,2,0
2021-11-02T06:46:05Z,2.17,1,0
2021-11-02T06:46:12Z,NaN,2,0
2021-11-02T06:50:05Z,2.14,1,0
2021-11-02T06:50:12Z,NaN,2,0
2021-11-02T06:54:05Z,2.13,1,0
2021-11-02T06:54:12Z,NaN,2,0
2021-11-02T06:58:05Z,2.12,1,0
2021-11-02T06:58:12Z,NaN,2,0
2021-11-02T07:02:05Z,2.12,1,0
2021-11-02T07:02:12Z,NaN,2,0
2021-11-02T07:06:05Z,2.2,1,0
2021-11-02T07:06:12Z,NaN,2,0
2021-11-02T07:10:05Z,2.06,1,0
2021-11-02T07:10:12Z,NaN,2,0
2021-11-02T07:14:05Z,2.1,1,0
2021-11-02T07:14:12Z,NaN,2,0
2021-11-02T07:18:05Z,2.09,1,0
2021-11-02T07:18:12Z,NaN,2,0
2021-11-02T07:22:05Z,2.12,1,0
2021-11-02T07:22:12Z,NaN,2,0
2021-11-02T07:26:05Z,2.1,1,0
2021-11-02T07:26:12Z,NaN,2,0
2021-11-02T07:30:05Z,2.12,1,0
2021-11-02T07:30:12Z,NaN,2,0
2021-11-02T07:34:05Z,2.26,1,0
2021-11-02T07:34:12Z,NaN,2,0
2021-11-02T07:38:05Z,2.28,1,0
2021-11-02T07:38:12Z,NaN,2,0
2021-11-02T07:42:05Z,2.32,1,0
2021-11-02T07:42:12Z,NaN,2,0
2021-11-02T07:46:05Z,2.22,1,0
2021-11-02T07:46:12Z,NaN,2,0
2021-11-02T07:50:05Z,2.24,1,0
2021-11-02T07:50:12Z,NaN,2,0
2021-11-02T07:54:05Z,2.27,1,0
2021-11-02T07:54:12Z,NaN,2,0
2021-11-02T07:58:05Z,2.23,1,0
2021-11-02T07:58:12Z,NaN,2,0
2021-11-02T08:02:05Z,2.18,1,0
2021-11-02T08:02:12Z,NaN,2,0
2021-11-02T08:06:05Z,2.21,1,0
2021-11-02T08:06:12Z,NaN,2,0
2021-11-02T08:10:05Z,2.22,1,0
2021-11-02T08:10:12Z,NaN,2,0
2021-11-02T08:14:05Z,2.21,1,0
2021-11-02T08:14:12Z,NaN,2,0
2021-11-02T08:18:05Z,2.15,1,0
2021-11-02T08:18:12Z,NaN,2,0
2021-11-02T08:22:05Z,2.2,1,0
2021-11-02T08:22:12Z,NaN,2,0
2021-11-02T08:26:05Z,2.17,1,0
2021-11-02T08:26:12Z,NaN,2,0
2021-11-02T08:30:05Z,2.16,1,0
2021-11-02T08:30:12Z,NaN,2,0
2021-11-02T08:34:05Z,2.13,1,0
2021-11-02T08:34:12Z,NaN,2,0
2021-11-02T08:38:05Z,2.09,1,0
2021-11-02T08:38:12Z,NaN,2,0
2021-11-02T08:42:05Z,2.08,1,0
2021-11-02T08:42:12Z,NaN,2,0
2021-11-02T08:46:05Z,2.01,1,0
2021-11-02T08:46:12Z,NaN,2,0
2021-11-02T08:50:05Z,2.01,1,0
2021-11-02T08:50:12Z,NaN,2,0
2021-11-02T08:54:05Z,2.01,1,0
2021-11-02T08:54:12Z,NaN,2,0
2021-11-02T08:58:05Z,2.04,1,0
2021-11-02T08:58:12Z,NaN,2,0
2021-11-02T09:02:05Z,2,1,0
2021-11-02T09:02:12Z,NaN,2,0
2021-11-02T09:06:05Z,1.97,1,0
2021-11-02T09:06:12Z,NaN,2,0
2021-11-02T09:10:05Z,2.02,1,0
2021-11-02T09:10:12Z,NaN,2,0
2021-11-02T09:14:05Z,2.04,1,0
2021-11-02T09:14:12Z,NaN,2,0
2021-11-02T09:18:05Z,2.05,1,0
2021-11-02T09:18:12Z,NaN,2,0
2021-11-02T09:22:05Z,2.02,1,0
2021-11-02T09:22:12Z,NaN,2,0
2021-11-02T09:26:05Z,2.17,1,0
2021-11-02T09:26:12Z,NaN,2,0
2021-11-02T09:30:05Z,2.14,1,0
2021-11-02T09:30:12Z,NaN,2,0
2021-11-02T09:34:05Z,2.13,1,0
2021-11-02T09:34:12Z,NaN,2,0
2021-11-02T09:38:05Z,2.12,1,0
2021-11-02T09:38:12Z,NaN,2,0
2021-11-02T09:42:05Z,2.06,1,0
2021-11-02T09:42:12Z,NaN,2,0
2021-11-02T09:46:05Z,1.99,1,0
2021-11-02T09:46:12Z,NaN,2,0
2021-11-02T09:50:05Z,1.99,1,0
2021-11-02T09:50:12Z,NaN,2,0
2021-11-02T09:54:05Z,1.98,1,0
2021-11-02T09:54:12Z,NaN,2,0
2021-11-02T09:58:05Z,2.02,1,0
2021-11-02T09:58:12Z,NaN,2,0
2021-11-02T10:02:05Z,2.11,1,0
2021-11-02T10:02:12Z,NaN,2,0
2021-11-02T10:06:05Z,2.03,1,0
2021-11-02T10:06:12Z,NaN,2,0
2021-11-02T10:10:05Z,1.93,1,0
2021-11-02T10:10:12Z,NaN,2,0
2021-11-02T10:14:05Z,2.03,1,0
2021-11-02T10:14:12Z,NaN,2,0
2021-11-02T10:18:05Z,2.05,1,0
2021-11-02T10:18:12Z,NaN,2,0
2021-11-02T10:22:05Z,2.08,1,0
2021-11-02T10:22:12Z,NaN,2,0
2021-11-02T10:26:05Z,2.04,1,0
2021-11-02T10:26:12Z,NaN,2,0
2021-11-02T10:30:05Z,2.06,1,0
2021-11-02T10:30:12Z,NaN,2,0
2021-11-02T10:34:05Z,2.09,1,0
2021-11-02T10:34:12Z,NaN,2,0
2021-11-02T10:38:05Z,2.03,1,0
2021-11-02T10:38:12Z,NaN,2,0
2021-11-02T10:42:05Z,2.15,1,0
2021-11-02T10:42:12Z,NaN,2,0
2021-11-02T10:46:05Z,2.21,1,0
2021-11-02T10:46:12Z,NaN,2,0
2021-11-02T10:50:05Z,2.05,1,0
2021-11-02T10:50:12Z,NaN,2,0
2021-11-02T10:54:05Z,2.07,1,0
2021-11-02T10:54:12Z,NaN,2,0
2021-11-02T10:58:05Z,2.12,1,0
2021-11-02T10:58:12Z,NaN,2,0
2021-11-02T11:02:05Z,2.05,1,0
2021-11-02T11:02:12Z,NaN,2,0
2021-11-02T11:06:05Z,2.05,1,0
2021-11-02T11:06:12Z,NaN,2,0
2021-11-02T11:10:05Z,2.09,1,0
2021-11-02T11:10:12Z,NaN,2,0
2021-11-02T11:14:05Z,2.16,1,0
2021-11-02T11:14:12Z,NaN,2,0
2021-11-02T11:18:05Z,2.06,1,0
2021-11-02T11:18:12Z,NaN,2,0
2021-11-02T11:22:05Z,2.15,1,0
2021-11-02T11:22:12Z,NaN,2,0
2021-11-02T11:26:05Z,2.16,1,0
2021-11-02T11:26:12Z,NaN,2,0
2021-11-02T11:30:05Z,2.13,1,0
2021-11-02T11:30:12Z,NaN,2,0
2021-11-02T11:34:05Z,2.07,1,0
2021-11-02T11:34:12Z,NaN,2,0
2021-11-02T11:38:05Z,2.14,1,0
2021-11-02T11:38:12Z,NaN,2,0
2021-11-02T11:42:05Z,2.13,1,0
2021-11-02T11:42:12Z,NaN,2,0
2021-11-02T11:46:05Z,2.19,1,0
2021-11-02T11:46:12Z,NaN,2,0
2021-11-02T11:50:05Z,2.18,1,0
2021-11-02T11:50:12Z,NaN,2,0
2021-11-02T11:54:05Z,2.12,1,0
2021-11-02T11:54:12Z,NaN,2,0
2021-11-02T11:58:05Z,2.15,1,0
2021-11-02T11:58:12Z,NaN,2,0
2021-11-02T12:02:05Z,2.17,1,0
2021-11-02T12:02:12Z,NaN,2,0
2021-11-02T12:06:05Z,2.13,1,0
2021-11-02T12:06:12Z,NaN,2,0
2021-11-02T12:10:05Z,2.17,1,0
2021-11-02T12:10:12Z,NaN,2,0
2021-11-02T12:14:05Z,2.1,1,0
2021-11-02T12:14:12Z,NaN,2,0
2021-11-02T12:18:05Z,2.21,1,0
2021-11-02T12:18:12Z,NaN,2,0
2021-11-02T12:22:05Z,2.14,1,0
2021-11-02T12:22:12Z,NaN,2,0
2021-11-02T12:26:05Z,2.12,1,0
2021-11-02T12:26:12Z,NaN,2,0
2021-11-02T12:30:05Z,2.14,1,0
2021-11-02T12:30:12Z,NaN,2,0
2021-11-02T12:34:05Z,2.15,1,0
2021-11-02T12:34:12Z,NaN,2,0
2021-11-02T12:38:05Z,2.12,1,0
2021-11-02T12:38:12Z,NaN,2,0
2021-11-02T12:42:05Z,2.24,1,0
2021-11-02T12:42:12Z,NaN,2,0
2021-11-02T12:46:05Z,2.34,1,0
2021-11-02T12:46:12Z,NaN,2,0
2021-11-02T12:50:05Z,2.21,1,0
2021-11-02T12:50:12Z,NaN,2,0
2021-11-02T12:54:05Z,2.19,1,0
2021-11-02T12:54:12Z,NaN,2,0
2021-11-02T12:58:05Z,2.09,1,0
2021-11-02T12:58:12Z,NaN,2,0
2021-11-02T13:02:05Z,2.19,1,0
2021-11-02T13:02:12Z,NaN,2,0
2021-11-02T13:06:05Z,2.15,1,0
2021-11-02T13:06:12Z,NaN,2,0
2021-11-02T13:10:05Z,2.23,1,0
2021-11-02T13:10:12Z,NaN,2,0
2021-11-02T13:14:05Z,2.28,1,0
2021-11-02T13:14:12Z,NaN,2,0
2021-11-02T13:18:05Z,2.18,1,0
2021-11-02T13:18:12Z,NaN,2,0
2021-11-02T13:22:05Z,2.24,1,0
2021-11-02T13:22:12Z,NaN,2,0
2021-11-02T13:26:05Z,2.18,1,0
2021-11-02T13:26:12Z,NaN,2,0
2021-11-02T13:30:05Z,2.16,1,0
2021-11-02T13:30:12Z,NaN,2,0
2021-11-02T13:34:05Z,2.37,1,0
2021-11-02T13:34:12Z,NaN,2,0
2021-11-02T13:38:05Z,2.25,1,0
2021-11-02T13:38:12Z,NaN,2,0
2021-11-02T13:42:05Z,2.28,1,0
2021-11-02T13:42:12Z,NaN,2,0
2021-11-02T13:46:05Z,2.21,1,0
2021-11-02T13:46:12Z,NaN,2,0
2021-11-02T13:50:05Z,2.19,1,0
2021-11-02T13:50:12Z,NaN,2,0
2021-11-02T13:54:05Z,2.26,1,0
2021-11-02T13:54:12Z,NaN,2,0
2021-11-02T13:58:05Z,2.17,1,0
2021-11-02T13:58:12Z,NaN,2,0
2021-11-02T14:02:05Z,2.28,1,0
2021-11-02T14:02:12Z,NaN,2,0
2021-11-02T14:06:05Z,2.2,1,0
2021-11-02T14:06:12Z,NaN,2,0
2021-11-02T14:10:05Z,2.23,1,0
2021-11-02T14:10:12Z,NaN,2,0
2021-11-02T14:14:05Z,2.26,1,0
2021-11-02T14:14:12Z,NaN,2,0
2021-11-02T14:18:05Z,2.24,1,0
2021-11-02T14:18:12Z,NaN,2,0
2021-11-02T14:22:05Z,2.21,1,0
2021-11-02T14:22:12Z,NaN,2,0
2021-11-02T14:26:05Z,2.23,1,0
2021-11-02T14:26:12Z,NaN,2,0
2021-11-02T14:30:05Z,2.35,1,0
2021-11-02T14:30:12Z,NaN,2,0
2021-11-02T14:34:05Z,2.24,1,0
2021-11-02T14:34:12Z,NaN,2,0
2021-11-02T14:38:05Z,2.36,1,0
2021-11-02T14:38:12Z,NaN,2,0
2021-11-02T14:42:05Z,2.4,1,0
2021-11-02T14:42:12Z,NaN,2,0
2021-11-02T14:46:05Z,2.25,1,0
2021-11-02T14:46:12Z,NaN,2,0
2021-11-02T14:50:05Z,2.3,1,0
2021-11-02T14:50:12Z,NaN,2,0
2021-11-02T14:54:05Z,2.27,1,0
2021-11-02T14:54:12Z,NaN,2,0
2021-11-02T14:58:05Z,2.26,1,0
2021-11-02T14:58:12Z,NaN,2,0
2021-11-02T15:02:05Z,2.26,1,0
2021-11-02T15:02:12Z,NaN,2,0
2021-11-02T15:06:05Z,2.2,1,0
2021-11-02T15:06:12Z,NaN,2,0
2021-11-02T15:10:05Z,2.2,1,0
2021-11-02T15:10:12Z,NaN,2,0
2021-11-02T15:14:05Z,2.21,1,0
2021-11-02T15:14:12Z,NaN,2,0
2021-11-02T15:18:05Z,2.19,1,0
2021-11-02T15:18:12Z,NaN,2,0
2021-11-02T15:22:05Z,2.2,1,0
2021-11-02T15:22:12Z,NaN,2,0
2021-11-02T15:26:05Z,2.18,1,0
2021-11-02T15:26:12Z,NaN,2,0
2021-11-02T15:30:05Z,2.19,1,0
2021-11-02T15:30:12Z,NaN,2,0
2021-11-02T15:34:05Z,2.12,1,0
2021-11-02T15:34:12Z,NaN,2,0
2021-11-02T15:38:05Z,2.13,1,0
2021-11-02T15:38:12Z,NaN,2,0
2021-11-02T15:42:05Z,2.24,1,0
2021-11-02T15:42:12Z,NaN,2,0
2021-11-02T15:46:05Z,2.18,1,0
2021-11-02T15:46:12Z,NaN,2,0
2021-11-02T15:50:05Z,2.11,1,0
2021-11-02T15:50:12Z,NaN,2,0
2021-11-02T15:54:05Z,2.15,1,0
2021-11-02T15:54:12Z,NaN,2,0
2021-11-02T15:58:05Z,2.17,1,0
2021-11-02T15:58:12Z,NaN,2,0
2021-11-02T16:02:05Z,2.14,1,0
2021-11-02T16:02:12Z,NaN,2,0
2021-11-02T16:06:05Z,2.15,1,0
2021-11-02T16:06:12Z,NaN,2,0
2021-11-02T16:10:05Z,2.25,1,0
2021-11-02T16:10:12Z,NaN,2,0
2021-11-02T16:14:05Z,2.14,1,0
2021-11-02T16:14:12Z,NaN,2,0
2021-11-02T16:18:05Z,2.26,1,0
2021-11-02T16:18:12Z,NaN,2,0
2021-11-02T16:22:05Z,2.18,1,0
2021-11-02T16:22:12Z,NaN,2,0
2021-11-02T16:26:05Z,2.18,1,0
2021-11-02T16:26:12Z,NaN,2,0
2021-11-02T16:30:05Z,2.28,1,0
2021-11-02T16:30:12Z,NaN,2,0
2021-11-02T16:34:05Z,2.39,1,0
2021-11-02T16:34:12Z,NaN,2,0
2021-11-02T16:38:05Z,2.27,1,0
2021-11-02T16:38:12Z,NaN,2,0
2021-11-02T16:42:05Z,2.21,1,0
2021-11-02T16:42:12Z,NaN,2,0
2021-11-02T16:46:05Z,2.25,1,0
2021-11-02T16:46:12Z,NaN,2,0
2021-11-02T16:50:05Z,2.15,1,0
2021-11-02T16:50:12Z,NaN,2,0
2021-11-02T16:54:05Z,2.12,1,0
2021-11-02T16:54:12Z,NaN,2,0
2021-11-02T16:58:05Z,2.15,1,0
2021-11-02T16:58:12Z,NaN,2,0
2021-11-02T17:02:05Z,2.23,1,0
2021-11-02T17:02:12Z,NaN,2,0
2021-11-02T17:06:05Z,2.29,1,0
2021-11-02T17:06:12Z,NaN,2,0
2021-11-02T17:10:05Z,2.21,1,0
2021-11-02T17:10:12Z,NaN,2,0
2021-11-02T17:14:05Z,2.27,1,0
2021-11-02T17:14:12Z,NaN,2,0
2021-11-02T17:18:05Z,2.29,1,0
2021-11-02T17:18:12Z,NaN,2,0
2021-11-02T17:22:05Z,2.24,1,0
2021-11-02T17:22:12Z,NaN,2,0
2021-11-02T17:26:05Z,2.27,1,0
2021-11-02T17:26:12Z,NaN,2,0
2021-11-02T17:30:05Z,2.35,1,0
2021-11-02T17:30:12Z,NaN,2,0
2021-11-02T17:34:05Z,2.23,1,0
2021-11-02T17:34:12Z,NaN,2,0
2021-11-02T17:38:05Z,2.32,1,0
2021-11-02T17:38:12Z,NaN,2,0
2021-11-02T17:42:05Z,2.54,1,0
2021-11-02T17:42:12Z,NaN,2,0
2021-11-02T17:46:05Z,2.73,1,0
2021-11-02T17:46:12Z,NaN,2,0
2021-11-02T17:50:05Z,2.44,1,0
2021-11-02T17:50:12Z,NaN,2,0
2021-11-02T17:54:05Z,2.44,1,0
2021-11-02T17:54:12Z,NaN,2,0
2021-11-02T17:58:05Z,2.5,1,0
2021-11-02T17:58:12Z,NaN,2,0
2021-11-02T18:02:05Z,2.56,1,0
2021-11-02T18:02:12Z,NaN,2,0
2021-11-02T18:06:05Z,2.55,1,0
2021-11-02T18:06:12Z,NaN,2,0
2021-11-02T18:10:05Z,2.43,1,0
2021-11-02T18:10:12Z,NaN,2,0
2021-11-02T18:14:05Z,2.37,1,0
2021-11-02T18:14:12Z,NaN,2,0
2021-11-02T18:18:05Z,2.37,1,0
2021-11-02T18:18:12Z,NaN,2,0
2021-11-02T18:22:05Z,2.41,1,0
2021-11-02T18:22:12Z,NaN,2,0
2021-11-02T18:26:05Z,2.39,1,0
2021-11-02T18:26:12Z,NaN,2,0
2021-11-02T18:30:05Z,2.38,1,0
2021-11-02T18:30:12Z,NaN,2,0
2021-11-02T18:34:05Z,2.44,1,0
2021-11-02T18:34:12Z,NaN,2,0
2021-11-02T18:38:05Z,2.59,1,0
2021-11-02T18:38:12Z,NaN,2,0
2021-11-02T18:42:05Z,2.54,1,0
2021-11-02T18:42:12Z,NaN,2,0
2021-11-02T18:46:05Z,2.41,1,0
2021-11-02T18:46:12Z,NaN,2,0
2021-11-02T18:50:05Z,2.33,1,0
2021-11-02T18:50:12Z,NaN,2,0
2021-11-02T18:54:05Z,2.52,1,0
2021-11-02T18:54:12Z,NaN,2,0
2021-11-02T18:58:05Z,2.47,1,0
2021-11-02T18:58:12Z,NaN,2,0
2021-11-02T19:02:05Z,2.4,1,0
2021-11-02T19:02:12Z,NaN,2,0
2021-11-02T19:06:05Z,2.42,1,0
2021-11-02T19:06:12Z,NaN,2,0
2021-11-02T19:10:05Z,2.29,1,0
2021-11-02T19:10:12Z,NaN,2,0
2021-11-02T19:14:05Z,2.24,1,0
2021-11-02T19:14:12Z,NaN,2,0
2021-11-02T19:18:05Z,2.38,1,0
2021-11-02T19:18:12Z,NaN,2,0
2021-11-02T19:22:05Z,2.22,1,0
2021-11-02T19:22:12Z,NaN,2,0
2021-11-02T19:26:05Z,2.31,1,0
2021-11-02T19:26:12Z,NaN,2,0
2021-11-02T19:30:05Z,2.49,1,0
2021-11-02T19:30:12Z,NaN,2,0
2021-11-02T19:34:05Z,2.15,1,0
2021-11-02T19:34:12Z,NaN,2,0
2021-11-02T19:38:05Z,2.15,1,0
2021-11-02T19:38:12Z,NaN,2,0
2021-11-02T19:42:05Z,2.23,1,0
2021-11-02T19:42:12Z,NaN,2,0
2021-11-02T19:46:05Z,2.24,1,0
2021-11-02T19:46:12Z,NaN,2,0
2021-11-02T19:50:05Z,2.18,1,0
2021-11-02T19:50:12Z,NaN,2,0
2021-11-02T19:54:05Z,2.16,1,0
2021-11-02T19:54:12Z,NaN,2,0
2021-11-02T19:58:05Z,2.13,1,0
2021-11-02T19:58:12Z,NaN,2,0
2021-11-02T20:02:05Z,2.12,1,0
2021-11-02T20:02:12Z,NaN,2,0
2021-11-02T20:06:05Z,2.16,1,0
2021-11-02T20:06:12Z,NaN,2,0
2021-11-02T20:10:05Z,2.25,1,0
2021-11-02T20:10:12Z,NaN,2,0
2021-11-02T20:14:05Z,2.11,1,0
2021-11-02T20:14:12Z,NaN,2,0
2021-11-02T20:18:05Z,2.18,1,0
2021-11-02T20:18:12Z,NaN,2,0
2021-11-02T20:22:05Z,2.15,1,0
2021-11-02T20:22:12Z,NaN,2,0
2021-11-02T20:26:05Z,2.11,1,0
2021-11-02T20:26:12Z,NaN,2,0
2021-11-02T20:30:05Z,2.09,1,0
2021-11-02T20:30:12Z,NaN,2,0
2021-11-02T20:34:05Z,2.04,1,0
2021-11-02T20:34:12Z,NaN,2,0
2021-11-02T20:38:05Z,2.05,1,0
2021-11-02T20:38:12Z,NaN,2,0
2021-11-02T20:42:05Z,2.06,1,0
2021-11-02T20:42:12Z,NaN,2,0
2021-11-02T20:46:05Z,2.03,1,0
2021-11-02T20:46:12Z,NaN,2,0
2021-11-02T20:50:05Z,2.1,1,0
2021-11-02T20:50:12Z,NaN,2,0
2021-11-02T20:54:05Z,2.06,1,0
2021-11-02T20:54:12Z,NaN,2,0
2021-11-02T20:58:05Z,2.06,1,0
2021-11-02T20:58:12Z,NaN,2,0
2021-11-02T21:02:05Z,2.14,1,0
2021-11-02T21:02:12Z,NaN,2,0
2021-11-02T21:06:05Z,2.09,1,0
2021-11-02T21:06:12Z,NaN,2,0
2021-11-02T21:10:05Z,2.11,1,0
2021-11-02T21:10:12Z,NaN,2,0
2021-11-02T21:14:05Z,2.09,1,0
2021-11-02T21:14:12Z,NaN,2,0
2021-11-02T21:18:05Z,2.08,1,0
2021-11-02T21:18:12Z,NaN,2,0
2021-11-02T21:22:05Z,2.1,1,0
2021-11-02T21:22:12Z,NaN,2,0
2021-11-02T21:26:05Z,1.99,1,0
2021-11-02T21:26:12Z,NaN,2,0
2021-11-02T21:30:05Z,2.01,1,0
2021-11-02T21:30:12Z,NaN,2,0
2021-11-02T21:34:05Z,2.17,1,0
2021-11-02T21:34:12Z,NaN,2,0
2021-11-02T21:38:05Z,2.08,1,0
2021-11-02T21:38:12Z,NaN,2,0
2021-11-02T21:42:05Z,2.08,1,0
2021-11-02T21:42:12Z,NaN,2,0
2021-11-02T21:46:05Z,2.13,1,0
2021-11-02T21:46:12Z,NaN,2,0
2021-11-02T21:50:05Z,2.15,1,0
2021-11-02T21:50:12Z,NaN,2,0
2021-11-02T21:54:05Z,2.22,1,0
2021-11-02T21:54:12Z,NaN,2,0
2021-11-02T21:58:05Z,2.18,1,0
2021-11-02T21:58:12Z,NaN,2,0
2021-11-02T22:02:05Z,2.2,1,0
2021-11-02T22:02:12Z,NaN,2,0
2021-11-02T22:06:05Z,2.35,1,0
