#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 09 17 02 56 999 99.0 99.0  0.87 13.33  6.45 175 9999.0 999.0  18.3 999.0 99.0 99.00
2021 09 17 03 26 999 99.0 99.0  0.93 15.38  7.25 172 9999.0 999.0  18.2 999.0 99.0 99.00
2021 09 17 03 56 999 99.0 99.0  0.99 15.38  7.64 185 9999.0 999.0  18.0 999.0 99.0 99.00
2021 09 17 04 26 999 99.0 99.0  0.97 15.38  7.47 177 9999.0 999.0  18.0 999.0 99.0 99.00
2021 09 17 04 56 999 99.0 99.0  0.93 15.38  7.73 171 9999.0 999.0  17.9 999.0 99.0 99.00
2021 09 17 05 26 999 99.0 99.0  0.91 16.67  7.96 174 9999.0 999.0  17.8 999.0 99.0 99.00
2021 09 17 05 56 999 99.0 99.0  0.84 15.38  7.83 177 9999.0 999.0  17.7 999.0 99.0 99.00
2021 09 17 06 26 999 99.0 99.0  0.94 15.38  8.90 174 9999.0 999.0  17.6 999.0 99.0 99.00
2021 09 17 06 56 999 99.0 99.0  0.93 14.29  8.73 182 9999.0 999.0  17.5 999.0 99.0 99.00
2021 09 17 07 26 999 99.0 99.0  0.87 15.38  8.73 179 9999.0 999.0  17.5 999.0 99.0 99.00
2021 09 17 07 56 999 99.0 99.0  0.87 15.38  9.19 182 9999.0 999.0  17.4 999.0 99.0 99.00
2021 09 17 08 26 999 99.0 99.0  0.85 15.38  9.40 195 9999.0 999.0  17.4 999.0 99.0 99.00
2021 09 17 08 56 999 99.0 99.0  0.89 15.38  9.86 189 9999.0 999.0  17.3 999.0 99.0 99.00
2021 09 17 09 26 999 99.0 99.0  0.87 16.67  9.28 185 9999.0 999.0  17.2 999.0 99.0 99.00
2021 09 17 09 56 999 99.0 99.0  0.81 15.38  9.58 185 9999.0 999.0  17.2 999.0 99.0 99.00
2021 09 17 10 26 999 99.0 99.0  0.89 15.38 10.24 186 9999.0 999.0  17.1 999.0 99.0 99.00
2021 09 17 10 56 999 99.0 99.0  0.97 15.38 10.60 178 9999.0 999.0  17.1 999.0 99.0 99.00
2021 09 17 11 26 999 99.0 99.0  0.86 16.67 10.06 182 9999.0 999.0  17.1 999.0 99.0 99.00
2021 09 17 11 56 999 99.0 99.0  0.94 15.38 10.56 179 9999.0 999.0  17.3 999.0 99.0 99.00
2021 09 17 12 26 999 99.0 99.0  0.91 15.38 10.45 185 9999.0 999.0  17.3 999.0 99.0 99.00
2021 09 17 12 56 999 99.0 99.0  1.04 15.38 10.77 177 9999.0 999.0  17.3 999.0 99.0 99.00
2021 09 17 13 26 999 99.0 99.0  0.87 15.38 10.16 174 9999.0 999.0  17.5 999.0 99.0 99.00
2021 09 17 13 56 999 99.0 99.0  0.91 15.38 10.40 174 9999.0 999.0  18.0 999.0 99.0 99.00
2021 09 17 14 26 999 99.0 99.0  0.90 15.38 10.13 182 9999.0 999.0  18.4 999.0 99.0 99.00
2021 09 17 14 56 999 99.0 99.0  0.97 15.38 10.62 182 9999.0 999.0  18.6 999.0 99.0 99.00
2021 09 17 15 26 999 99.0 99.0  0.96 16.67 10.14 179 9999.0 999.0  19.4 999.0 99.0 99.00
2021 09 17 15 56 999 99.0 99.0  0.92 15.38  9.74 184 9999.0 999.0  19.7 999.0 99.0 99.00
2021 09 17 16 26 999 99.0 99.0  0.84 15.38  9.07 179 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 17 16 56 999 99.0 99.0  0.84 16.67  9.10 172 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 17 17 26 999 99.0 99.0  0.80 16.67  8.97 177 9999.0 999.0  20.3 999.0 99.0 99.00
2021 09 17 17 56 999 99.0 99.0  0.86 15.38  9.43 178 9999.0 999.0  20.5 999.0 99.0 99.00
2021 09 17 18 26 999 99.0 99.0  0.82 14.29  8.75 181 9999.0 999.0  20.7 999.0 99.0 99.00
2021 09 17 18 56 999 99.0 99.0  0.86 16.67  9.40 170 9999.0 999.0  20.8 999.0 99.0 99.00
2021 09 17 19 26 999 99.0 99.0  0.83 15.38  8.55 179 9999.0 999.0  20.8 999.0 99.0 99.00
2021 09 17 19 56 999 99.0 99.0  0.83 16.67  9.14 175 9999.0 999.0  20.9 999.0 99.0 99.00
2021 09 17 20 26 999 99.0 99.0  0.82 14.29  9.25 175 9999.0 999.0  21.0 999.0 99.0 99.00
2021 09 17 20 56 999 99.0 99.0  0.83 15.38  9.84 181 9999.0 999.0  21.1 999.0 99.0 99.00
2021 09 17 21 26 999 99.0 99.0  0.74 15.38  9.27 177 9999.0 999.0  21.2 999.0 99.0 99.00
2021 09 17 21 56 999 99.0 99.0  0.73 15.38  9.49 174 9999.0 999.0  21.2 999.0 99.0 99.00
2021 09 17 22 26 999 99.0 99.0  0.83 15.38  9.91 175 9999.0 999.0  20.2 999.0 99.0 99.00
2021 09 17 22 56 999 99.0 99.0  0.78 15.38  9.71 165 9999.0 999.0  20.1 999.0 99.0 99.00
2021 09 17 23 26 999 99.0 99.0  0.83 14.29  9.47 171 9999.0 999.0  19.3 999.0 99.0 99.00
2021 09 17 23 56 999 99.0 99.0  0.79 15.38  8.11 175 9999.0 999.0  19.0 999.0 99.0 99.00
2021 09 18 00 26 999 99.0 99.0  0.76 15.38  7.32 185 9999.0 999.0  18.7 999.0 99.0 99.00
2021 09 18 00 56 999 99.0 99.0  0.81 15.38  6.97 168 9999.0 999.0  18.4 999.0 99.0 99.00
2021 09 18 01 26 999 99.0 99.0  0.80 15.38  6.05 172 9999.0 999.0  18.3 999.0 99.0 99.00
2021 09 18 01 56 999 99.0 99.0  0.78 15.38  6.16 177 9999.0 999.0  18.2 999.0 99.0 99.00
2021 09 18 02 26 999 99.0 99.0  0.95 15.38  7.22 178 9999.0 999.0  18.1 999.0 99.0 99.00
2021 09 18 02 56 999 99.0 99.0  0.89 15.38  6.55 168 9999.0 999.0  18.1 999.0 99.0 99.00
2021 09 18 03 26 999 99.0 99.0  0.86 15.38  6.51 174 9999.0 999.0  18.0 999.0 99.0 99.00
2021 09 18 03 56 999 99.0 99.0  0.83 15.38  6.79 167 9999.0 999.0  18.0 999.0 99.0 99.00
2021 09 18 04 26 999 99.0 99.0  0.81 16.67  7.58 174 9999.0 999.0  18.0 999.0 99.0 99.00
2021 09 18 04 56 999 99.0 99.0  0.87 15.38  8.45 168 9999.0 999.0  18.0 999.0 99.0 99.00
2021 09 18 05 26 999 99.0 99.0  0.77 15.38  7.73 185 9999.0 999.0  17.9 999.0 99.0 99.00
2021 09 18 05 56 999 99.0 99.0  0.81 15.38  8.87 171 9999.0 999.0  17.9 999.0 99.0 99.00
2021 09 18 06 26 999 99.0 99.0  0.82 15.38  8.86 175 9999.0 999.0  17.9 999.0 99.0 99.00
2021 09 18 06 56 999 99.0 99.0  0.84 15.38  8.98 167 9999.0 999.0  18.0 999.0 99.0 99.00
2021 09 18 07 26 999 99.0 99.0  0.76 15.38  8.43 172 9999.0 999.0  18.1 999.0 99.0 99.00
2021 09 18 07 56 999 99.0 99.0  0.82 15.38  8.52 175 9999.0 999.0  18.3 999.0 99.0 99.00
2021 09 18 08 26 999 99.0 99.0  0.72 15.38  7.82 179 9999.0 999.0  18.7 999.0 99.0 99.00
2021 09 18 08 56 999 99.0 99.0  0.78 15.38  8.46 170 9999.0 999.0  18.9 999.0 99.0 99.00
2021 09 18 09 26 999 99.0 99.0  0.78 15.38  8.19 165 9999.0 999.0  19.1 999.0 99.0 99.00
2021 09 18 09 56 999 99.0 99.0  0.79 15.38  8.87 184 9999.0 999.0  19.2 999.0 99.0 99.00
2021 09 18 10 26 999 99.0 99.0  0.80 14.29  9.15 178 9999.0 999.0  19.3 999.0 99.0 99.00
2021 09 18 10 56 999 99.0 99.0  0.77 15.38  9.21 189 9999.0 999.0  19.5 999.0 99.0 99.00
2021 09 18 11 26 999 99.0 99.0  0.72 14.29  8.76 178 9999.0 999.0  19.7 999.0 99.0 99.00
2021 09 18 11 56 999 99.0 99.0  0.73 13.33  8.94 181 9999.0 999.0  19.8 999.0 99.0 99.00
2021 09 18 12 26 999 99.0 99.0  0.81 15.38  9.87 177 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 18 12 56 999 99.0 99.0  0.72 15.38  9.69 170 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 18 13 26 999 99.0 99.0  0.74 14.29  9.50 177 9999.0 999.0  20.1 999.0 99.0 99.00
2021 09 18 13 56 999 99.0 99.0  0.76 15.38  9.64 175 9999.0 999.0  20.2 999.0 99.0 99.00
2021 09 18 14 26 999 99.0 99.0  0.78 14.29  9.70 171 9999.0 999.0  20.3 999.0 99.0 99.00
2021 09 18 14 56 999 99.0 99.0  0.77 12.50  9.18 179 9999.0 999.0  20.4 999.0 99.0 99.00
2021 09 18 15 26 999 99.0 99.0  0.77 15.38  9.87 177 9999.0 999.0  20.4 999.0 99.0 99.00
2021 09 18 15 56 999 99.0 99.0  0.89 15.38 10.58 174 9999.0 999.0  20.5 999.0 99.0 99.00
2021 09 18 16 26 999 99.0 99.0  0.71 13.33  8.73 171 9999.0 999.0  20.6 999.0 99.0 99.00
2021 09 18 16 56 999 99.0 99.0  0.79 15.38  9.94 170 9999.0 999.0  20.7 999.0 99.0 99.00
2021 09 18 17 26 999 99.0 99.0  0.76 13.33  9.17 178 9999.0 999.0  20.8 999.0 99.0 99.00
2021 09 18 17 56 999 99.0 99.0  0.68 14.29  8.42 177 9999.0 999.0  20.9 999.0 99.0 99.00
2021 09 18 18 26 999 99.0 99.0  0.72 15.38  9.19 172 9999.0 999.0  20.9 999.0 99.0 99.00
2021 09 18 18 56 999 99.0 99.0  0.72 15.38  9.19 170 9999.0 999.0  20.9 999.0 99.0 99.00
2021 09 18 19 26 999 99.0 99.0  0.74 14.29  9.02 168 9999.0 999.0  21.0 999.0 99.0 99.00
2021 09 18 19 56 999 99.0 99.0  0.70 15.38  8.67 181 9999.0 999.0  21.1 999.0 99.0 99.00
2021 09 18 20 26 999 99.0 99.0  0.74 14.29  8.89 171 9999.0 999.0  21.1 999.0 99.0 99.00
2021 09 18 20 56 999 99.0 99.0  0.77 15.38  9.68 171 9999.0 999.0  21.1 999.0 99.0 99.00
2021 09 18 21 26 999 99.0 99.0  0.75 15.38  7.52 175 9999.0 999.0  21.1 999.0 99.0 99.00
2021 09 18 21 56 999 99.0 99.0  0.76 14.29  6.28 162 9999.0 999.0  21.0 999.0 99.0 99.00
2021 09 18 22 26 999 99.0 99.0  0.79 14.29  6.08 172 9999.0 999.0  20.8 999.0 99.0 99.00
2021 09 18 22 56 999 99.0 99.0  0.84 14.29  5.95 174 9999.0 999.0  20.4 999.0 99.0 99.00
2021 09 18 23 26 999 99.0 99.0  0.79 14.29  4.91 170 9999.0 999.0  19.5 999.0 99.0 99.00
2021 09 18 23 56 999 99.0 99.0  0.90 15.38  5.19 167 9999.0 999.0  19.0 999.0 99.0 99.00
2021 09 19 00 26 999 99.0 99.0  0.87 18.18  5.10 172 9999.0 999.0  18.9 999.0 99.0 99.00
2021 09 19 00 56 999 99.0 99.0  0.89 15.38  4.97 175 9999.0 999.0  18.8 999.0 99.0 99.00
2021 09 19 01 26 999 99.0 99.0  0.89 14.29  5.13 174 9999.0 999.0  18.7 999.0 99.0 99.00
2021 09 19 01 56 999 99.0 99.0  0.90 14.29  5.16 186 9999.0 999.0  18.6 999.0 99.0 99.00
2021 09 19 02 26 999 99.0 99.0  0.93 14.29  4.83 182 9999.0 999.0  18.6 999.0 99.0 99.00
2021 09 19 02 56 999 99.0 99.0  0.94 14.29  4.60 177 9999.0 999.0  18.5 999.0 99.0 99.00
2021 09 19 03 26 999 99.0 99.0  0.97 14.29  5.04 172 9999.0 999.0  18.5 999.0 99.0 99.00
2021 09 19 03 56 999 99.0 99.0  0.93 14.29  5.08 175 9999.0 999.0  18.5 999.0 99.0 99.00
2021 09 19 04 26 999 99.0 99.0  0.86 14.29  5.02 184 9999.0 999.0  18.5 999.0 99.0 99.00
2021 09 19 04 56 999 99.0 99.0  0.85 14.29  5.02 171 9999.0 999.0  18.4 999.0 99.0 99.00
2021 09 19 05 26 999 99.0 99.0  0.92 14.29  5.74 178 9999.0 999.0  18.5 999.0 99.0 99.00
2021 09 19 05 56 999 99.0 99.0  0.89 15.38  5.65 178 9999.0 999.0  18.5 999.0 99.0 99.00
2021 09 19 06 26 999 99.0 99.0  0.92 14.29  6.29 171 9999.0 999.0  18.5 999.0 99.0 99.00
2021 09 19 06 56 999 99.0 99.0  0.90 14.29  6.15 188 9999.0 999.0  18.5 999.0 99.0 99.00
2021 09 19 07 26 999 99.0 99.0  0.88 14.29  6.37 184 9999.0 999.0  18.5 999.0 99.0 99.00
2021 09 19 07 56 999 99.0 99.0  0.86 16.67  5.81 184 9999.0 999.0  18.4 999.0 99.0 99.00
2021 09 19 08 26 999 99.0 99.0  0.89 14.29  6.41 177 9999.0 999.0  18.5 999.0 99.0 99.00
2021 09 19 08 56 999 99.0 99.0  0.82 13.33  6.18 178 9999.0 999.0  18.5 999.0 99.0 99.00
2021 09 19 09 26 999 99.0 99.0  0.86 14.29  5.96 174 9999.0 999.0  18.4 999.0 99.0 99.00
2021 09 19 09 56 999 99.0 99.0  0.85 14.29  6.10 185 9999.0 999.0  18.4 999.0 99.0 99.00
2021 09 19 10 26 999 99.0 99.0  0.85 16.67  6.29 203 9999.0 999.0  18.4 999.0 99.0 99.00
2021 09 19 10 56 999 99.0 99.0  0.84 14.29  6.14 174 9999.0 999.0  18.4 999.0 99.0 99.00
2021 09 19 11 26 999 99.0 99.0  0.86 14.29  6.35 182 9999.0 999.0  18.4 999.0 99.0 99.00
2021 09 19 11 56 999 99.0 99.0  0.77 14.29  6.08 172 9999.0 999.0  18.4 999.0 99.0 99.00
2021 09 19 12 26 999 99.0 99.0  0.80 16.67  6.28 178 9999.0 999.0  18.3 999.0 99.0 99.00
2021 09 19 12 56 999 99.0 99.0  0.82 14.29  6.13 189 9999.0 999.0  18.3 999.0 99.0 99.00
2021 09 19 13 26 999 99.0 99.0  0.81 14.29  6.31 179 9999.0 999.0  18.3 999.0 99.0 99.00
2021 09 19 13 56 999 99.0 99.0  0.75 16.67  6.54 182 9999.0 999.0  18.3 999.0 99.0 99.00
2021 09 19 14 26 999 99.0 99.0  0.80 14.29  7.15 178 9999.0 999.0  19.1 999.0 99.0 99.00
2021 09 19 14 56 999 99.0 99.0  0.86 14.29  7.42 181 9999.0 999.0  19.7 999.0 99.0 99.00
2021 09 19 15 26 999 99.0 99.0  0.80 13.33  7.24 178 9999.0 999.0  19.8 999.0 99.0 99.00
2021 09 19 15 56 999 99.0 99.0  0.85 14.29  7.38 184 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 19 16 26 999 99.0 99.0  0.85 14.29  6.72 175 9999.0 999.0  20.1 999.0 99.0 99.00
2021 09 19 16 56 999 99.0 99.0  0.85 14.29  6.46 172 9999.0 999.0  20.2 999.0 99.0 99.00
2021 09 19 17 26 999 99.0 99.0  0.83 14.29  6.76 161 9999.0 999.0  20.3 999.0 99.0 99.00
2021 09 19 17 56 999 99.0 99.0  0.99 14.29  6.91 165 9999.0 999.0  20.4 999.0 99.0 99.00
2021 09 19 18 26 999 99.0 99.0  0.98  6.67  6.46 272 9999.0 999.0  20.5 999.0 99.0 99.00
2021 09 19 18 56 999 99.0 99.0  1.07  6.67  6.45 272 9999.0 999.0  20.6 999.0 99.0 99.00
2021 09 19 19 26 999 99.0 99.0  1.09  7.14  6.55 274 9999.0 999.0  20.8 999.0 99.0 99.00
2021 09 19 19 56 999 99.0 99.0  0.99 16.67  6.41 174 9999.0 999.0  21.1 999.0 99.0 99.00
2021 09 19 20 26 999 99.0 99.0  0.99  6.67  6.40 275 9999.0 999.0  21.4 999.0 99.0 99.00
2021 09 19 20 56 999 99.0 99.0  1.02 16.67  6.55 181 9999.0 999.0  21.4 999.0 99.0 99.00
2021 09 19 21 26 999 99.0 99.0  0.93 15.38  6.44 175 9999.0 999.0  21.0 999.0 99.0 99.00
2021 09 19 21 56 999 99.0 99.0  1.00 13.33  6.73 171 9999.0 999.0  21.0 999.0 99.0 99.00
2021 09 19 22 26 999 99.0 99.0  1.04 16.67  6.77 162 9999.0 999.0  20.7 999.0 99.0 99.00
2021 09 19 22 56 999 99.0 99.0  0.95 16.67  6.39 178 9999.0 999.0  20.8 999.0 99.0 99.00
2021 09 19 23 26 999 99.0 99.0  0.98 16.67  7.01 171 9999.0 999.0  20.7 999.0 99.0 99.00
2021 09 19 23 56 999 99.0 99.0  0.92 16.67  6.95 178 9999.0 999.0  20.4 999.0 99.0 99.00
2021 09 20 00 26 999 99.0 99.0  0.90 14.29  6.89 167 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 20 01 56 999 99.0 99.0  0.99 13.33  6.65 174 9999.0 999.0  19.7 999.0 99.0 99.00
2021 09 20 02 26 999 99.0 99.0  0.91 12.50  6.13 181 9999.0 999.0  19.7 999.0 99.0 99.00
2021 09 20 02 56 999 99.0 99.0  0.91 11.11  6.31 171 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 20 03 26 999 99.0 99.0  0.88 15.38  6.48 181 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 20 03 56 999 99.0 99.0  0.86 15.38  7.00 161 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 20 04 26 999 99.0 99.0  0.88 16.67  7.35 181 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 20 04 56 999 99.0 99.0  0.84 11.76  7.28 165 9999.0 999.0  19.8 999.0 99.0 99.00
2021 09 20 05 26 999 99.0 99.0  0.88 13.33  7.29 174 9999.0 999.0  19.8 999.0 99.0 99.00
2021 09 20 05 56 999 99.0 99.0  0.81 14.29  7.23 162 9999.0 999.0  19.8 999.0 99.0 99.00
2021 09 20 06 26 999 99.0 99.0  0.82 15.38  7.76 172 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 20 06 56 999 99.0 99.0  0.80 16.67  7.40 181 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 20 07 26 999 99.0 99.0  0.77 15.38  7.06 172 9999.0 999.0  19.8 999.0 99.0 99.00
2021 09 20 07 56 999 99.0 99.0  0.85 15.38  7.52 174 9999.0 999.0  19.8 999.0 99.0 99.00
2021 09 20 08 26 999 99.0 99.0  0.81 13.33  7.07 181 9999.0 999.0  19.7 999.0 99.0 99.00
2021 09 20 08 56 999 99.0 99.0  0.81 15.38  7.18 177 9999.0 999.0  19.8 999.0 99.0 99.00
2021 09 20 09 26 999 99.0 99.0  0.86 15.38  7.03 179 9999.0 999.0  19.7 999.0 99.0 99.00
2021 09 20 09 56 999 99.0 99.0  0.87 14.29  7.00 178 9999.0 999.0  19.8 999.0 99.0 99.00
2021 09 20 10 26 999 99.0 99.0  0.93 15.38  6.75 174 9999.0 999.0  19.7 999.0 99.0 99.00
2021 09 20 10 56 999 99.0 99.0  0.95  7.14  6.71 268 9999.0 999.0  19.7 999.0 99.0 99.00
2021 09 20 11 26 999 99.0 99.0  0.98 15.38  6.54 193 9999.0 999.0  19.7 999.0 99.0 99.00
2021 09 20 11 56 999 99.0 99.0  0.97 15.38  6.62 184 9999.0 999.0  19.6 999.0 99.0 99.00
2021 09 20 12 26 999 99.0 99.0  1.03  7.14  6.41 262 9999.0 999.0  19.5 999.0 99.0 99.00
2021 09 20 12 56 999 99.0 99.0  1.05  7.14  6.43 274 9999.0 999.0  19.5 999.0 99.0 99.00
2021 09 20 13 26 999 99.0 99.0  1.02  7.14  6.41 267 9999.0 999.0  19.6 999.0 99.0 99.00
2021 09 20 13 56 999 99.0 99.0  0.96 15.38  6.49 174 9999.0 999.0  19.6 999.0 99.0 99.00
2021 09 20 14 26 999 99.0 99.0  0.97  7.14  6.67 272 9999.0 999.0  19.6 999.0 99.0 99.00
2021 09 20 14 56 999 99.0 99.0  0.94  7.14  6.62 268 9999.0 999.0  19.5 999.0 99.0 99.00
2021 09 20 15 26 999 99.0 99.0  0.98  7.14  6.75 268 9999.0 999.0  19.5 999.0 99.0 99.00
2021 09 20 15 56 999 99.0 99.0  0.97  7.14  6.55 268 9999.0 999.0  19.5 999.0 99.0 99.00
2021 09 20 16 26 999 99.0 99.0  0.95  7.69  6.52 272 9999.0 999.0  19.5 999.0 99.0 99.00
2021 09 20 16 56 999 99.0 99.0  0.94  7.14  6.35 271 9999.0 999.0  19.5 999.0 99.0 99.00
2021 09 20 17 26 999 99.0 99.0  0.89 13.33  6.52 178 9999.0 999.0  19.5 999.0 99.0 99.00
2021 09 20 17 56 999 99.0 99.0  0.93 15.38  6.56 184 9999.0 999.0  19.8 999.0 99.0 99.00
2021 09 20 18 26 999 99.0 99.0  0.90 15.38  6.75 175 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 20 18 56 999 99.0 99.0  0.85 14.29  6.71 175 9999.0 999.0  20.1 999.0 99.0 99.00
2021 09 20 19 26 999 99.0 99.0  0.76 15.38  6.67 182 9999.0 999.0  20.3 999.0 99.0 99.00
2021 09 20 19 56 999 99.0 99.0  0.74 15.38  6.47 177 9999.0 999.0  20.5 999.0 99.0 99.00
2021 09 20 20 26 999 99.0 99.0  0.72 14.29  6.33 171 9999.0 999.0  20.9 999.0 99.0 99.00
2021 09 20 20 56 999 99.0 99.0  0.77 15.38  7.00 172 9999.0 999.0  20.8 999.0 99.0 99.00
2021 09 20 21 26 999 99.0 99.0  0.72 15.38  7.10 171 9999.0 999.0  20.8 999.0 99.0 99.00
2021 09 20 21 56 999 99.0 99.0  0.65 15.38  6.46 174 9999.0 999.0  21.0 999.0 99.0 99.00
2021 09 20 22 26 999 99.0 99.0  0.71 14.29  6.89 177 9999.0 999.0  21.2 999.0 99.0 99.00
2021 09 20 22 56 999 99.0 99.0  0.69 14.29  7.22 179 9999.0 999.0  20.9 999.0 99.0 99.00
2021 09 20 23 26 999 99.0 99.0  0.73 15.38  7.36 174 9999.0 999.0  20.9 999.0 99.0 99.00
2021 09 20 23 56 999 99.0 99.0  0.68 15.38  7.29 179 9999.0 999.0  20.9 999.0 99.0 99.00
2021 09 21 00 26 999 99.0 99.0  0.67 11.11  6.83 258 9999.0 999.0  20.9 999.0 99.0 99.00
2021 09 21 00 56 999 99.0 99.0  0.69 14.29  6.93 161 9999.0 999.0  20.6 999.0 99.0 99.00
2021 09 21 01 26 999 99.0 99.0  0.71 13.33  7.02 185 9999.0 999.0  20.3 999.0 99.0 99.00
2021 09 21 01 56 999 99.0 99.0  0.75 15.38  7.17 179 9999.0 999.0  20.4 999.0 99.0 99.00
2021 09 21 02 26 999 99.0 99.0  0.75  9.09  7.23 271 9999.0 999.0  20.4 999.0 99.0 99.00
2021 09 21 02 56 999 99.0 99.0  0.79 13.33  7.59 231 9999.0 999.0  20.3 999.0 99.0 99.00
2021 09 21 03 26 999 99.0 99.0  0.75 14.29  7.42 181 9999.0 999.0  20.6 999.0 99.0 99.00
2021 09 21 03 56 999 99.0 99.0  0.77 15.38  7.43 193 9999.0 999.0  20.5 999.0 99.0 99.00
2021 09 21 04 26 999 99.0 99.0  0.78 14.29  7.39 178 9999.0 999.0  20.3 999.0 99.0 99.00
2021 09 21 04 56 999 99.0 99.0  0.76 12.50  7.37 227 9999.0 999.0  20.2 999.0 99.0 99.00
2021 09 21 05 26 999 99.0 99.0  0.77 13.33  7.88 184 9999.0 999.0  20.1 999.0 99.0 99.00
2021 09 21 05 56 999 99.0 99.0  0.82 13.33  7.83 219 9999.0 999.0  20.1 999.0 99.0 99.00
2021 09 21 06 26 999 99.0 99.0  0.81 15.38  7.69 186 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 21 06 56 999 99.0 99.0  0.76 13.33  7.73 219 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 21 07 26 999 99.0 99.0  0.79 14.29  7.82 224 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 21 07 56 999 99.0 99.0  0.82 12.50  7.86 245 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 21 08 26 999 99.0 99.0  0.78 12.50  7.81 252 9999.0 999.0  20.1 999.0 99.0 99.00
2021 09 21 08 56 999 99.0 99.0  0.72 13.33  7.15 223 9999.0 999.0  20.1 999.0 99.0 99.00
2021 09 21 09 26 999 99.0 99.0  0.82 14.29  7.94 191 9999.0 999.0  20.1 999.0 99.0 99.00
2021 09 21 09 56 999 99.0 99.0  0.74 13.33  7.58 226 9999.0 999.0  20.1 999.0 99.0 99.00
2021 09 21 10 26 999 99.0 99.0  0.76 11.76  7.76 234 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 21 10 56 999 99.0 99.0  0.76 12.50  8.04 255 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 21 11 26 999 99.0 99.0  0.76 13.33  8.41 245 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 21 11 56 999 99.0 99.0  0.70 11.76  8.06 245 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 21 12 26 999 99.0 99.0  0.73 14.29  8.36 199 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 21 12 56 999 99.0 99.0  0.75 12.50  8.62 217 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 21 13 26 999 99.0 99.0  0.68 14.29  8.48 213 9999.0 999.0  19.9 999.0 99.0 99.00
2021 09 21 13 56 999 99.0 99.0  0.70 12.50  8.46 217 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 21 14 26 999 99.0 99.0  0.75 12.50  8.92 207 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 21 14 56 999 99.0 99.0  0.71 10.53  8.54 251 9999.0 999.0  20.0 999.0 99.0 99.00
2021 09 21 15 26 999 99.0 99.0  0.75 12.50  9.05 230 9999.0 999.0  20.1 999.0 99.0 99.00
2021 09 21 15 56 999 99.0 99.0  0.85 11.76  9.37 257 9999.0 999.0  20.2 999.0 99.0 99.00
2021 09 21 16 26 999 99.0 99.0  0.74 13.33  8.53 222 9999.0 999.0  20.2 999.0 99.0 99.00
2021 09 21 16 56 999 99.0 99.0  0.76 11.76  8.79 254 9999.0 999.0  20.3 999.0 99.0 99.00
2021 09 21 17 26 999 99.0 99.0  0.77 10.53  9.02 251 9999.0 999.0  20.4 999.0 99.0 99.00
2021 09 21 17 56 999 99.0 99.0  0.80 13.33  8.97 240 9999.0 999.0  20.5 999.0 99.0 99.00
2021 09 21 18 26 999 99.0 99.0  0.80 11.76  8.85 258 9999.0 999.0  20.5 999.0 99.0 99.00
2021 09 21 18 56 999 99.0 99.0  0.79 12.50  8.73 240 9999.0 999.0  20.5 999.0 99.0 99.00
2021 09 21 19 26 999 99.0 99.0  0.82 12.50  8.96 252 9999.0 999.0  20.5 999.0 99.0 99.00
2021 09 21 19 56 999 99.0 99.0  0.83 13.33  8.61 254 9999.0 999.0  20.8 999.0 99.0 99.00
2021 09 21 20 26 999 99.0 99.0  0.82 12.50  7.69 226 9999.0 999.0  20.8 999.0 99.0 99.00
2021 09 21 20 56 999 99.0 99.0  0.79 11.11  6.78 251 9999.0 999.0  20.7 999.0 99.0 99.00
2021 09 21 21 26 999 99.0 99.0  0.88 12.50  6.18 254 9999.0 999.0  20.6 999.0 99.0 99.00
2021 09 21 21 56 999 99.0 99.0  0.82 13.33  5.17 216 9999.0 999.0  20.4 999.0 99.0 99.00
2021 09 21 22 26 999 99.0 99.0  0.90 13.33  5.49 252 9999.0 999.0  20.2 999.0 99.0 99.00
2021 09 21 22 56 999 99.0 99.0  0.98 11.76  5.91 248 9999.0 999.0  20.0 999.0 99.0 99.00
